,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Race,Department,Education Level Updated
5445,27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,White,Technology,Bachelor's Degree
5446,31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,White,Sales & Marketing,Bachelor's Degree
5447,29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,Other,Product & Project Management,Bachelor's Degree
5448,34.0,Female,PhD,Research Director,11.0,160000.0,Other,Research & Strategy,PhD
5449,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Other,Sales & Marketing,Bachelor's Degree
5450,31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,African American,Finance,Master's Degree
5451,27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,White,Technology,Bachelor's Degree
5452,31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5453,29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,Asian,Product & Project Management,Bachelor's Degree
5454,34.0,Female,PhD,Research Director,11.0,160000.0,Other,Research & Strategy,PhD
5455,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5456,31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,White,Finance,Master's Degree
5457,27.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,Other,Technology,Bachelor's Degree
5458,35.0,Female,Master's Degree,Marketing Director,11.0,160000.0,Other,Sales & Marketing,Master's Degree
5459,24.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,Asian,Finance,Bachelor's Degree
5460,28.0,Female,PhD,Data Scientist,5.0,100000.0,Hispanic,Technology,PhD
5461,32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,Asian,Product & Project Management,Bachelor's Degree
5462,26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,African American,Other,Bachelor's Degree
5463,41.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,White,Technology,Master's Degree
5464,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,Other,Technology,Bachelor's Degree
5465,33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,Asian,Sales & Marketing,Bachelor's Degree
5466,24.0,Female,High School,Sales Associate,0.0,25000.0,Hispanic,Sales & Marketing,High School
5467,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,African American,Finance,Master's Degree
5468,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,White,Sales & Marketing,Bachelor's Degree
5469,32.0,Male,PhD,Research Scientist,10.0,150000.0,Asian,Research & Strategy,PhD
5470,22.0,Female,High School,Receptionist,0.0,25000.0,Asian,Administration,High School
5471,37.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,Hispanic,Product & Project Management,Bachelor's Degree
5472,38.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,Other,Sales & Marketing,Master's Degree
5473,27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Asian,Technology,Bachelor's Degree
5474,31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,White,Sales & Marketing,Bachelor's Degree
5475,29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,White,Product & Project Management,Bachelor's Degree
5476,34.0,Female,PhD,Research Director,11.0,160000.0,Other,Research & Strategy,PhD
5477,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,White,Sales & Marketing,Bachelor's Degree
5478,31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,Hispanic,Finance,Master's Degree
5479,27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,Other,Technology,Bachelor's Degree
5480,31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Asian,Sales & Marketing,Bachelor's Degree
5481,29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,White,Product & Project Management,Bachelor's Degree
5482,34.0,Female,PhD,Research Director,11.0,160000.0,Hispanic,Research & Strategy,PhD
5483,26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,African American,Sales & Marketing,Bachelor's Degree
5484,31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,Asian,Finance,Master's Degree
5485,27.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,Asian,Technology,Bachelor's Degree
5486,35.0,Female,Master's Degree,Marketing Director,11.0,160000.0,African American,Sales & Marketing,Master's Degree
5487,24.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,White,Finance,Bachelor's Degree
5488,28.0,Female,PhD,Data Scientist,5.0,100000.0,Hispanic,Technology,PhD
5489,32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,Other,Product & Project Management,Bachelor's Degree
5490,26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,African American,Other,Bachelor's Degree
5491,41.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,African American,Technology,Master's Degree
5492,29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,Hispanic,Technology,Bachelor's Degree
5493,33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5494,24.0,Female,High School,Sales Associate,0.0,25000.0,Asian,Sales & Marketing,High School
5495,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,Hispanic,Finance,Master's Degree
5496,26.0,Female,Bachelor's Degree,Social Media Man,7.0,100000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5497,31.0,Male,Bachelor's Degree,Software Engineer,7.0,120000.0,African American,Technology,Bachelor's Degree
5498,26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,White,Other,Bachelor's Degree
5499,33.0,Male,Master's Degree,Marketing Manager,9.0,130000.0,Asian,Sales & Marketing,Master's Degree
5500,29.0,Female,High School,Customer Service Representative,3.0,35000.0,White,Sales & Marketing,High School
5501,36.0,Male,PhD,Research Scientist,13.0,160000.0,Other,Research & Strategy,PhD
5502,27.0,Female,Bachelor's Degree,Marketing Coordinator,2.0,50000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5503,31.0,Male,Bachelor's Degree,Project Manager,6.0,100000.0,White,Product & Project Management,Bachelor's Degree
5504,28.0,Female,Master's Degree,Financial Analyst,4.0,80000.0,Other,Finance,Master's Degree
5505,25.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,Hispanic,Technology,Bachelor's Degree
5506,30.0,Female,Bachelor's Degree,Sales Manager,5.0,90000.0,African American,Sales & Marketing,Bachelor's Degree
5507,34.0,Male,PhD,Research Director,11.0,170000.0,African American,Research & Strategy,PhD
5508,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Asian,Sales & Marketing,Bachelor's Degree
5509,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Asian,Product & Project Management,Bachelor's Degree
5510,24.0,Female,High School,Receptionist,0.0,25000.0,White,Administration,High School
5511,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Hispanic,Sales & Marketing,Master's Degree
5512,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,African American,Finance,Bachelor's Degree
5513,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Asian,Product & Project Management,Bachelor's Degree
5514,31.0,Female,PhD,Data Scientist,8.0,140000.0,Asian,Technology,PhD
5515,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Asian,Sales & Marketing,Bachelor's Degree
5516,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Asian,Sales & Marketing,Master's Degree
5517,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,African American,Technology,Bachelor's Degree
5518,36.0,Female,PhD,Research Scientist,12.0,160000.0,White,Research & Strategy,PhD
5519,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Asian,Product & Project Management,Bachelor's Degree
5520,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,African American,Sales & Marketing,Bachelor's Degree
5521,34.0,Male,PhD,Research Director,11.0,170000.0,White,Research & Strategy,PhD
5522,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,African American,Sales & Marketing,Bachelor's Degree
5523,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,African American,Product & Project Management,Bachelor's Degree
5524,24.0,Female,High School,Receptionist,0.0,25000.0,White,Administration,High School
5525,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,White,Sales & Marketing,Master's Degree
5526,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,African American,Finance,Bachelor's Degree
5527,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,White,Product & Project Management,Bachelor's Degree
5528,31.0,Female,PhD,Data Scientist,8.0,140000.0,Asian,Technology,PhD
5529,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5530,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Hispanic,Sales & Marketing,Master's Degree
5531,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,African American,Technology,Bachelor's Degree
5532,36.0,Female,PhD,Research Scientist,12.0,160000.0,African American,Research & Strategy,PhD
5533,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Other,Product & Project Management,Bachelor's Degree
5534,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5535,34.0,Male,PhD,Research Director,11.0,170000.0,African American,Research & Strategy,PhD
5536,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Asian,Sales & Marketing,Bachelor's Degree
5537,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Hispanic,Product & Project Management,Bachelor's Degree
5538,24.0,Female,High School,Receptionist,0.0,25000.0,Hispanic,Administration,High School
5539,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,White,Sales & Marketing,Master's Degree
5540,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Other,Finance,Bachelor's Degree
5541,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,African American,Product & Project Management,Bachelor's Degree
5542,31.0,Female,PhD,Data Scientist,8.0,140000.0,White,Technology,PhD
5543,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Asian,Sales & Marketing,Bachelor's Degree
5544,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,African American,Sales & Marketing,Master's Degree
5545,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,African American,Technology,Bachelor's Degree
5546,36.0,Female,PhD,Research Scientist,12.0,160000.0,White,Research & Strategy,PhD
5547,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,African American,Product & Project Management,Bachelor's Degree
5548,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Other,Sales & Marketing,Bachelor's Degree
5549,34.0,Male,PhD,Research Director,11.0,170000.0,Other,Research & Strategy,PhD
5550,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Asian,Sales & Marketing,Bachelor's Degree
5551,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,African American,Product & Project Management,Bachelor's Degree
5552,24.0,Female,High School,Receptionist,0.0,25000.0,Hispanic,Administration,High School
5553,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,African American,Sales & Marketing,Master's Degree
5554,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Hispanic,Finance,Bachelor's Degree
5555,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Other,Product & Project Management,Bachelor's Degree
5556,31.0,Female,PhD,Data Scientist,8.0,140000.0,African American,Technology,PhD
5557,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Other,Sales & Marketing,Bachelor's Degree
5558,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,White,Sales & Marketing,Master's Degree
5559,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,African American,Technology,Bachelor's Degree
5560,36.0,Female,PhD,Research Scientist,12.0,160000.0,White,Research & Strategy,PhD
5561,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Asian,Product & Project Management,Bachelor's Degree
5562,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,African American,Sales & Marketing,Bachelor's Degree
5563,34.0,Male,PhD,Research Director,11.0,170000.0,White,Research & Strategy,PhD
5564,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,African American,Sales & Marketing,Bachelor's Degree
5565,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,Hispanic,Product & Project Management,Bachelor's Degree
5566,24.0,Female,High School,Receptionist,0.0,25000.0,Other,Administration,High School
5567,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,African American,Sales & Marketing,Master's Degree
5568,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,White,Finance,Bachelor's Degree
5569,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Other,Product & Project Management,Bachelor's Degree
5570,31.0,Female,PhD,Data Scientist,8.0,140000.0,White,Technology,PhD
5571,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,African American,Sales & Marketing,Bachelor's Degree
5572,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Other,Sales & Marketing,Master's Degree
5573,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Other,Technology,Bachelor's Degree
5574,36.0,Female,PhD,Research Scientist,12.0,160000.0,White,Research & Strategy,PhD
5575,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Hispanic,Product & Project Management,Bachelor's Degree
5576,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,African American,Sales & Marketing,Bachelor's Degree
5577,34.0,Male,PhD,Research Director,11.0,170000.0,Hispanic,Research & Strategy,PhD
5578,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,African American,Sales & Marketing,Bachelor's Degree
5579,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,African American,Product & Project Management,Bachelor's Degree
5580,24.0,Female,High School,Receptionist,0.0,25000.0,Asian,Administration,High School
5581,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Asian,Sales & Marketing,Master's Degree
5582,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Asian,Finance,Bachelor's Degree
5583,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Hispanic,Product & Project Management,Bachelor's Degree
5584,31.0,Female,PhD,Data Scientist,8.0,140000.0,Hispanic,Technology,PhD
5585,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,African American,Sales & Marketing,Bachelor's Degree
5586,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Other,Sales & Marketing,Master's Degree
5587,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Hispanic,Technology,Bachelor's Degree
5588,36.0,Female,PhD,Research Scientist,12.0,160000.0,African American,Research & Strategy,PhD
5589,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Asian,Product & Project Management,Bachelor's Degree
5590,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,Asian,Sales & Marketing,Bachelor's Degree
5591,34.0,Male,PhD,Research Director,11.0,170000.0,Asian,Research & Strategy,PhD
5592,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,African American,Sales & Marketing,Bachelor's Degree
5593,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,African American,Product & Project Management,Bachelor's Degree
5594,24.0,Female,High School,Receptionist,0.0,25000.0,Other,Administration,High School
5595,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,Hispanic,Sales & Marketing,Master's Degree
5596,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Other,Finance,Bachelor's Degree
5597,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,White,Product & Project Management,Bachelor's Degree
5598,31.0,Female,PhD,Data Scientist,8.0,140000.0,Other,Technology,PhD
5599,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Asian,Sales & Marketing,Bachelor's Degree
5600,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Other,Sales & Marketing,Master's Degree
5601,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Asian,Technology,Bachelor's Degree
5602,36.0,Female,PhD,Research Scientist,12.0,160000.0,African American,Research & Strategy,PhD
5603,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Other,Product & Project Management,Bachelor's Degree
5604,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,African American,Sales & Marketing,Bachelor's Degree
5605,34.0,Male,PhD,Research Director,11.0,170000.0,Asian,Research & Strategy,PhD
5606,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,White,Sales & Marketing,Bachelor's Degree
5607,32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,African American,Product & Project Management,Bachelor's Degree
5608,24.0,Female,High School,Receptionist,0.0,25000.0,African American,Administration,High School
5609,37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,African American,Sales & Marketing,Master's Degree
5610,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,Hispanic,Finance,Bachelor's Degree
5611,26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,Other,Product & Project Management,Bachelor's Degree
5612,31.0,Female,PhD,Data Scientist,8.0,140000.0,Hispanic,Technology,PhD
5613,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,Hispanic,Sales & Marketing,Bachelor's Degree
5614,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,White,Sales & Marketing,Master's Degree
5615,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Asian,Technology,Bachelor's Degree
5616,36.0,Female,PhD,Research Scientist,12.0,160000.0,Other,Research & Strategy,PhD
5617,25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,Hispanic,Product & Project Management,Bachelor's Degree
